docId,filename,top topics, and contribution to doc ...
1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_pride_ch1.txt,6,0.476,3,0.201
2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_pride_ch2.txt,6,0.432,2,0.125,3,0.101
3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_pride_ch40.txt,6,0.457,3,0.204,2,0.106
4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_pride_ch50.txt,6,0.524,3,0.131
5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_sense_ch1.txt,6,0.576,3,0.121
6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_sense_ch2.txt,6,0.549,3,0.189
7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_sense_ch27.txt,6,0.449,3,0.162,2,0.125
8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/austen_sense_ch41.txt,6,0.480,3,0.184
9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/barrie_peterpan_ch1.txt,5,0.469,2,0.109
10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/barrie_peterpan_ch15.txt,4,0.422,5,0.144,12,0.104
11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/barrie_peterpan_ch2.txt,5,0.532,2,0.123
12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_angels_ch1.txt,7,0.429,2,0.113
13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_angels_ch2_4.txt,7,0.405,12,0.125
14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_davinci_ch0.txt,7,0.350,15,0.132,2,0.102,3,0.100
15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_davinci_ch1.txt,7,0.449,12,0.136
16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_davinci_ch77.txt,13,0.703
17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/brown_davinci_ch92.txt,13,0.642
18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/conrad_secret_ch1.txt,14,0.285,12,0.122,11,0.122,6,0.115
19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/conrad_secret_ch2.txt,14,0.396,12,0.162
20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/doyle_caseofidentity.txt,10,0.330,3,0.130,11,0.118,2,0.114
21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/doyle_redheadedleague.txt,11,0.389,10,0.143,2,0.115,12,0.113
22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/doyle_scandalbohemia.txt,10,0.369,12,0.150,2,0.119
23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eliot_middlemarch_ch1.txt,9,0.383,3,0.157
24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eliot_middlemarch_ch2.txt,9,0.441,3,0.176,2,0.104
25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eliot_middlemarch_ch48.txt,9,0.331,3,0.160,2,0.107
26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eliot_middlemarch_ch73.txt,9,0.267,3,0.157,11,0.131
27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eljames_fiftyshades_ch1.txt,1,0.396,3,0.168,12,0.124,15,0.119
28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eljames_fiftyshades_ch18.txt,15,0.461,1,0.268,12,0.113
29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eljames_fiftyshades_ch2.txt,1,0.397,3,0.145,15,0.130
30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/eljames_fiftyshades_ch23.txt,1,0.363,15,0.326,12,0.117
31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/grimms_hanselgretel.txt,4,0.498,2,0.242,12,0.109
32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/grimms_snowdrop.txt,2,0.670,4,0.120
33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/grimms_wateroflife.txt,4,0.502,2,0.245
34,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/lewis_lionwitch_ch1.txt,12,0.258,2,0.197,4,0.193,15,0.133
35,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/lewis_lionwitch_ch12.txt,4,0.225,7,0.220,12,0.167,2,0.155
36,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/lewis_lionwitch_ch14.txt,7,0.295,4,0.188,2,0.156,15,0.115,12,0.105
37,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/lewis_lionwitch_ch2.txt,4,0.394,12,0.187,2,0.149
38,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/mixed_chapters/meyer_twilight_ch1.txt,8,0.382,12,0.169,3,0.102
