docId,filename,top topics, and contribution to doc ...
1,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch1.txt,7,0.509,10,0.151
2,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch2.txt,7,0.292,4,0.111,3,0.111
3,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch40.txt,7,0.298,10,0.130,15,0.107
4,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_pride_ch50.txt,7,0.369,3,0.144,10,0.118
5,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch1.txt,7,0.360,13,0.168
6,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch2.txt,7,0.348,10,0.163
7,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch27.txt,7,0.271,3,0.124
8,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/austen_sense_ch41.txt,7,0.276,10,0.109
9,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch1.txt,4,0.257,13,0.223,11,0.125
10,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch15.txt,11,0.343,4,0.146
11,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/barrie_peterpan_ch2.txt,4,0.390,11,0.116
12,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch1.txt,1,0.152,13,0.144,9,0.114
13,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_angels_ch2_4.txt,1,0.167,13,0.107,6,0.107
14,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch0.txt,8,0.168,11,0.133,1,0.133,12,0.106,6,0.106
15,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch1.txt,13,0.170,1,0.145,12,0.113,9,0.113
16,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch77.txt,3,0.319,12,0.143
17,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/brown_davinci_ch92.txt,12,0.265,4,0.105
18,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch1.txt,15,0.186,13,0.142
19,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/conrad_secret_ch2.txt,15,0.310
20,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_caseofidentity.txt,13,0.144,2,0.142,3,0.120
21,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_redheadedleague.txt,2,0.238,13,0.104
22,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/doyle_scandalbohemia.txt,2,0.187,9,0.123
23,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch1.txt,9,0.218,15,0.149,4,0.135,13,0.113
24,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch2.txt,10,0.191,13,0.131,4,0.119
25,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch48.txt,3,0.248,10,0.109
26,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eliot_middlemarch_ch73.txt,8,0.174,7,0.152,9,0.106
27,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch1.txt,14,0.216,5,0.192,9,0.124,10,0.107,6,0.105
28,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch18.txt,5,0.543,14,0.119
29,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch2.txt,6,0.277,5,0.168,14,0.154,9,0.118,10,0.104
30,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/eljames_fiftyshades_ch23.txt,5,0.429,14,0.177,6,0.127
31,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_hanselgretel.txt,11,0.340,2,0.158,8,0.113
32,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_snowdrop.txt,11,0.267,8,0.178,13,0.111
33,/Users/lynn/Documents/Talks/TopicsPythonGephi/./data/verb_mixed/grimms_wateroflife.txt,8,0.307,10,0.124,2,0.108,13,0.104
